"BILE","USER-5803","9443260513"
"STRONGARM","USER-5804","9829279120"
"MISS MASS","USER-5805","6270115582"
"FIREBUG","USER-5806","4585137200"
"SINEW","USER-5807","3690698897"
"TRITON DOPPELGANGER ","USER-5808","7199527023"
"ROK","USER-5809","1409310709"
"WYRE","USER-5810","0757426445"
"JACKAL IIWARREN","USER-5811","5635296357"
"DIBBS LIONEL","USER-5812","3710787033"
"BLACK TALON III","USER-5813","7140963588"
"KILLER CLOWN","USER-5814","5580911386"
"DEX","USER-5815","6244558891"
"MORLUN","USER-5816","4088252785"
"SIMS EZEKIEL","USER-5817","7206198575"
"JACOBY KYLE","USER-5818","8769748047"
"HARRINGTON PRINCIPA","USER-5819","3451623703"
"CANDLER OWEN","USER-5820","1483309960"
"PARKS JUDITH","USER-5821","2585547183"
"PARKS JOE","USER-5822","9861577911"
"LITTLETREE LINDA","USER-5823","6468606314"
"DEVILLE JENNIFER CR","USER-5824","6848955788"
"DEADMAKERGREGORI AN","USER-5825","6040184410"
"TOLLIVER EMMA","USER-5826","5145321077"
"SUNSET GRACE","USER-5827","2721781712"
"HARVEST II","USER-5828","9262114928"
"BLINKFERGUSON CLAR","USER-5829","5647124743"
"SUMMERS DEBORAH","USER-5830","9590586675"
"SUMMERS PHILIP","USER-5831","5564893286"
"GARGOYLEIGOR DRENKO","USER-5832","9704216436"
"SCARLET SCARABDR. F","USER-5833","1079278755"
"ASBESTOS LADY","USER-5834","2972922337"
"RAYMOND FRED","USER-5835","7929596951"
"RAYMOND NORA JONES","USER-5836","3409493792"
"STRUNK BELLA","USER-5837","6873991090"
"SAINT AMANDA","USER-5838","4327646889"
"BIGGERS MELVIN","USER-5839","0313821738"
"ANTIQUARY","USER-5840","1746062981"
"RED RONIN","USER-5841","4932683762"
"STANFORD DWIGHT ROL","USER-5842","1402754969"
"AGEE DR. AUBREY","USER-5843","9510868431"
"MOON WOLF","USER-5844","1357944672"
"MURPHY MELISSA","USER-5845","6486775532"
"MILLER CHRIS","USER-5846","9403837155"
"AGEE REBECCA","USER-5847","2419631016"
"MILLER STACI MURPHY","USER-5848","4246202234"
"SOTO BERNARD","USER-5849","8773207212"
"ERIC THE RED II","USER-5850","9878336284"
"STONE MARGARET","USER-5851","6625569717"
"ENTITY II","USER-5852","0409590456"
"KAREL","USER-5853","4387258189"
"TU","USER-5854","7389421351"
"AYALA NESTOR","USER-5855","0006472278"
"FAZE","USER-5856","9880478596"
"SCAR THE STALKERBRI","USER-5857","9961400677"
"LOOP","USER-5858","9500206625"
"BLOWTORCH","USER-5859","8065804634"
"ARCHERJUDE BLACK","USER-5860","9000647481"
"GREYSTONEBRIAN YOUN","USER-5861","5733903082"
"BLACK RACHEL","USER-5862","6575572765"
"LEASH MICAH","USER-5863","6541783425"
"STEWART MARY","USER-5864","4891053380"
"YOUNG AGNES","USER-5865","0635762504"
"BLACK CAL","USER-5866","5804801543"
"YOUNG MR.","USER-5867","1618587771"
"YOUNG LOUISE","USER-5868","6827888420"
"DON GAI NO","USER-5869","7996314485"
"SEERESS","USER-5870","0874194141"
"STORMER","USER-5871","8672381950"
"DETHSTRYK","USER-5872","9383671353"
"RAZORFIST","USER-5873","2657836933"
"WATERS SETH","USER-5874","0266095280"
"BELGRADE DR. HORATI","USER-5875","7666418728"
"GOYER SAUL","USER-5876","1184504002"
"YOUNG LAWRENCE","USER-5877","2692764482"
"KRYZEWSKI LEONARD M","USER-5878","0016429726"
"ISLEY LYNN","USER-5879","3301199167"
"MARTINEZ CARMELLO","USER-5880","7153619504"
"EHMAN HEIDI","USER-5881","6045196829"
"BERDITCHEV ITZHAK","USER-5882","0013074353"
"DEVOURER","USER-5883","8427363434"
"WARR","USER-5884","7387555707"
"BROTHER AXE","USER-5885","4772115918"
"GRATH","USER-5886","8332509543"
"24-HOUR MANEMMANUEL","USER-5887","8288363046"
"MOURNING PREY","USER-5888","8474458781"
"KEERG","USER-5889","1037068891"
"TILTON ROLAND R.","USER-5890","4186615111"
"LOPEZ JOSE","USER-5891","6396271374"
"GANNON SGT. FRANK","USER-5892","5624069637"
"SAGE HENRY","USER-5893","8876770123"
"LOPEZ SALMA","USER-5894","9781783901"
"LOPEZ ANTONIO","USER-5895","0043748026"
"LOPEZ MARIA","USER-5896","5528386341"
"AUTHORITY","USER-5897","8954251270"
"DR. ZEUS","USER-5898","4286070797"
"MEDUSA II","USER-5899","0409379724"
"MINOTAUR III","USER-5900","0211214660"
"SPHINX III","USER-5901","3748285606"
"HARPY II","USER-5902","3305358820"
"CERBERUS II","USER-5903","4929931590"
"MAJOR LOVE","USER-5904","5646388866"
"OGADA DR.","USER-5905","4045380557"
"BEAUMONT SPENCER","USER-5906","2957482124"
"MINDMELD","USER-5907","4574858116"
"CLEARCUT","USER-5908","8327247306"
"ODONNELL EAMON","USER-5909","9816457647"
"MUNROE DAVID","USER-5910","6008058523"
"BLOOD-TIDE","USER-5911","0699699697"
"TANTRUM","USER-5912","5609994298"
"MADSDEN TREVOR","USER-5913","1663449379"
"BALABAN","USER-5914","4329398464"
"INFERNO","USER-5915","9861216480"
"PARSONS DR. DEREK","USER-5916","6619290646"
"WYNDHAM LUCAS","USER-5917","2282860689"
"LOMENZO NICOLE","USER-5918","4275729336"
"CARRION IIIDR. WILL","USER-5919","7242991277"
"KALI","USER-5920","3031176758"
"ST. CROIX LOUIS","USER-5921","5258227796"
"BLOCKBUSTER II","USER-5922","5748714686"
"PRINCE DIANA","USER-5923","4597044852"
"TREVOR STEVE","USER-5924","4987139000"
"MR. LUCKRAMON GARCI","USER-5925","7388473700"
"POGUE BARTON","USER-5926","3660915641"
"BARONESS ZEMOHEIKE","USER-5927","3793635656"
"TOLLIVER MELBA","USER-5928","3260506080"
"BELLADONNA","USER-5929","0379229898"
"PARRISH MAX","USER-5930","8390656252"
"BRANDEIS CAMMY","USER-5931","4261620026"
"ST. GERMAINE COMTE","USER-5932","8021888406"
"KARYGMAX","USER-5933","5705276187"
"GRENDELS MOTHER","USER-5934","8522983068"
"CAPTAIN RECTITUDE","USER-5935","7630072822"
"ABOMINATRIX","USER-5936","4855061653"
"THREE-FACE","USER-5937","2580769758"
"SURGE","USER-5938","6425640397"
"SISTER SOPHIA","USER-5939","2625055197"
"BROTHER CAESAR","USER-5940","9764340870"
"KEATON","USER-5941","9783069763"
"BLURRY","USER-5942","7090913997"
"GREASY","USER-5943","0574052644"
"LANIEGE BIANCA","USER-5944","7242005134"
"BRAINY","USER-5945","8957130671"
"WINDY","USER-5946","8671469947"
"SPIKEY","USER-5947","7382649785"
"WARPY","USER-5948","9146282176"
"STINKY","USER-5949","7302469734"
"PARADOX II","USER-5950","5233682751"
"BANNERJEE DR.","USER-5951","7771213287"
"SINGH DR.","USER-5952","0492926158"
"SLAUGHTER IICONSTAN","USER-5953","1545196553"
"CAIRN DET.","USER-5954","9312416622"
"THANADEMOS","USER-5955","4031905665"
"KERIVAK","USER-5956","8789025063"
"ARIA","USER-5957","4065289790"
"MARIK","USER-5958","9736558202"
"KHAN","USER-5959","6030543996"
"HOSEK BULL","USER-5960","1436198021"
"VOLKILYA DUBROMOVIT","USER-5961","7702647245"
"SUKHAROV DIMITRI","USER-5962","1689899930"
"SUKHAROV VIKTORIA","USER-5963","7892054404"
"POWERHOUSE IV","USER-5964","5108264918"
"KOLE MICHELLE","USER-5965","2241693419"
"HIGGINS LINDA","USER-5966","5273600149"
"KOLE JOHN","USER-5967","7246411074"
"HIGGINS RICHIE","USER-5968","7030924143"
"HIGGINS JANE","USER-5969","3720266451"
"LOWELL DR.","USER-5970","0233531457"
"FIRESTRIKEDALTON BE","USER-5971","8322582636"
"SUTTON JOHN","USER-5972","9196608016"
"ASHUR","USER-5973","3708945755"
"LOBO III","USER-5974","5646733043"
"BARRACUDA","USER-5975","9663984563"
"SYLPH","USER-5207","9479105761"
"SCHOENFELD ELAINE","USER-5208","6557041495"
"RIVERS JERRY","USER-5209","9115814707"
"HEADMISTRESS","USER-5210","5780670316"
"DEAD HEAD","USER-5211","5231510110"
"THUNDERHEAD","USER-5212","9360289685"
"FURY DAWN","USER-5213","3646457157"
"MACKENZIE DR. NEIL","USER-5214","6968632185"
"REAVERJOSHUA STRAGG","USER-5215","7466177975"
"EXILE","USER-5216","4680561408"
"REAGAN NANCY","USER-5217","1794950775"
"BEAUTIFUL DREAMER II","USER-5218","8618236238"
"HEADCASE","USER-5219","9139779808"
"TOTEM","USER-5220","6720449524"
"GRACE","USER-5221","9966680894"
"GLUB","USER-5222","7474371903"
"DARCO","USER-5223","4091410954"
"DEATHLOK IV","USER-5224","7027035679"
"SOLE MAJOR REMINGTO","USER-5225","9665023749"
"SENSO","USER-5226","0291425971"
"NUMBER ONE FANPROF.","USER-5227","2073108965"
"SHREWMARILYN MAYCRO","USER-5228","2307057644"
"FLAMBE","USER-5229","4590221556"
"VAGUE","USER-5230","2319539471"
"BRIQUETTE","USER-5231","0355424834"
"TREMELO","USER-5232","4012739835"
"KINCAID MOSES","USER-5233","1874814080"
"QUINN MIRANDAMRYN","USER-5234","3365555266"
"QUINN MR.","USER-5235","4737589194"
"LONGBOW DESIREE","USER-5236","9047935882"
"FEIFFER DEPUTY BEAU","USER-5237","7362881089"
"HOWLER IIZED","USER-5238","1287864633"
"CONTRARES ANASTASIA","USER-5239","4949827744"
"DEL HIERRO BLANCA","USER-5240","1202750536"
"HUNT ROBERTA","USER-5241","4943214641"
"DIZZIE","USER-5242","2092596629"
"ZELIG LON","USER-5243","9767500703"
"OMEARA KATHLEEN","USER-5244","1691963668"
"OBLITERATOR II","USER-5245","2221555680"
"YSSA","USER-5246","0227328517"
"OX IIDR. KARL STRAG","USER-5247","8770258996"
"HARRIS BERNARD","USER-5248","4644988077"
"BOX IIJERRY JAXXON","USER-5249","2778357026"
"REAPER","USER-5250","0593536379"
"VENOMM","USER-5251","2145660171"
"BARON MACABRE","USER-5252","1487331504"
"LORD KARNAJ","USER-5253","5572401940"
"MALICE","USER-5254","9062508114"
"KING CADAVER","USER-5255","0712044645"
"HAMES","USER-5256","7921115762"
"SOMBRE","USER-5257","8489371013"
"VIRGO II","USER-5258","5434183266"
"SAGITTARIUS II","USER-5259","1455220010"
"CANCER II","USER-5260","2008048194"
"LIBRA IV","USER-5261","3750687790"
"CAPRICORN II","USER-5262","9503554530"
"ARIES III","USER-5263","1208214925"
"TAURUS II","USER-5264","0857932507"
"HADDOCK DR. MYRA","USER-5265","8059758909"
"PISCES II","USER-5266","3485783889"
"AQUARIUS III","USER-5267","3275413434"
"SASQUATCH II","USER-5268","4909681148"
"LEO II","USER-5269","7653994706"
"SISTER CHLOE","USER-5270","0327213477"
"SCORPIO IV","USER-5271","6035677188"
"KILGREW GERARD","USER-5272","0025347331"
"KILGREW BASIL BETA ","USER-5273","1005639988"
"DEXAM","USER-5274","6153441288"
"BARON ZEBEK","USER-5275","3307425880"
"BRASS BISHOP","USER-5276","4080161318"
"DARGIL","USER-5277","3585879426"
"X THE UNKNOWABLE","USER-5278","4011056660"
"BERENGHETTI SUSAN","USER-5279","3357216285"
"FROST","USER-5280","7420217626"
"MARX DR.","USER-3169","9507514643"
"SLYDE","USER-3170","7731388415"
"RASPUTIN NIKOLAI","USER-3171","2789950245"
"RASPUTINA ALEXANDRA","USER-3172","8358095749"
"CHASIN MAJOR","USER-3173","8785078013"
"COCKRUM DAVE","USER-3174","1910310447"
"HURRICANE III","USER-3175","9753311461"
"DEADBOLT","USER-3176","9773985852"
"SPYNE","USER-3177","3419008227"
"LIFEFORCE","USER-3178","4157007625"
"GREER GABRIELLE","USER-3179","7012587343"
"MOORE TONI","USER-3180","0725841048"
"PURL DR. NOAH","USER-3181","6485458485"
"BARRON RICK","USER-3182","1853518115"
"STRONGARM IIARMSTRO","USER-3183","9378100387"
"BARRAGE","USER-3184","1244021167"
"GENESISTYLER DAYSPR","USER-3185","0754710660"
"LIVING ERASER","USER-3186","6252887205"
"WIGGINS TRACY","USER-3187","3196465688"
"BUSHWACKERCARL","USER-3188","7126908698"
"MOTH","USER-3189","2814024862"
"MARTELL SHIELD AGEN","USER-3190","9259983679"
"FITCH","USER-3191","7048459516"
"CROSS","USER-3192","6227407955"
"MIDAS","USER-3193","9839491858"
"SERVITOR","USER-3194","9705423933"
"STEELE BOBBY","USER-3195","8983945303"
"PARETSKY DR. GARY","USER-3196","4874254391"
"CLARISSA","USER-3197","8484888246"
"KOSINSKI HARLEY","USER-3198","0349744017"
"RUIZ RIGGER","USER-3199","4344060643"
"RASSITANO MAD DOG","USER-3200","3849182279"
"JACKSON ANDREW JOCK","USER-3201","8000357239"
"MAJOWSKI SAM MOTHER","USER-3202","6226742780"
"CONKLIN CAPT.","USER-3203","1602776197"
"FIELSTEIN FIREWORKS","USER-3204","3694260961"
"SENSATIONAL HYDRAA ","USER-3205","1528811163"
"NEUT","USER-3206","2927670280"
"MADAME MASQUE III","USER-3207","4665944420"
"MANTIS (SPACE PHANTO","USER-3208","4548509128"
"NELIT","USER-3209","7441368059"
"TUC","USER-3210","8553233684"
"TOBIAS","USER-3211","7256159337"
"MALACHI","USER-3212","8942952442"
"LIBRA III","USER-3213","5336412446"
"BENEDICT","USER-3214","8963162677"
"ZAKEN","USER-3215","8825896767"
"CHAR BRON","USER-3216","1951698549"
"CHAPMAN GEN. ULYSSE","USER-3217","7408961999"
"RANIER MIKE","USER-3218","5413612000"
"PATTERSON JACK","USER-3219","2071506310"
"EL AGUILA","USER-3220","4129484533"
"ROUGHHOUSE","USER-3221","5328095568"
"BLOODSCREAM","USER-3222","6146149943"
"COY GENERAL NGUYEN ","USER-3223","7143861416"
"TAI","USER-3224","7367325103"
"FLUFFY","USER-3225","5551440367"
"SCRIER JR.","USER-3226","8610575835"
"HARDCASEHAROLD HARR","USER-3227","0525519908"
"SHOTGUNZEKE SALLING","USER-3228","4732431513"
"BATTLEAXE IIJEROME ","USER-3229","1285420436"
"HILDEBRANT DR.","USER-3230","1729817630"
"THOMAS BECKY","USER-3231","3576097016"
"NIGHT RIDER","USER-3232","0369544580"
"EPSTEIN PROF. NORA","USER-3233","1890893084"
"RAVEN HELEN","USER-3234","6062901561"
"RAVEN MATTHEW","USER-3235","8063269313"
"TYNE ELIZABETHJANI","USER-3236","2620294985"
"TANNEN VINCENT","USER-3237","8671609927"
"KENNEDY LOUISE","USER-3238","8859740884"
"WHITE PROFESSOR","USER-3239","7116056827"
"TANNEN PAUL","USER-3240","2826601070"
"AREX","USER-3241","3599240267"
"GLABOO","USER-3242","3034967405"
"EELAK","USER-3243","7132373701"
"ATOR GENERAL","USER-3244","4462654610"
"MARGOYLE","USER-3245","8364762414"
"ROOTAR","USER-3246","3732816554"
"ARCADIUS","USER-3247","9320142606"
"PULSSUS","USER-3248","9059409957"
"RISQUEGLORIA","USER-3249","9138920579"
"CRULE","USER-3250","3959280902"
"ABSALOM","USER-3251","8043634308"
"SAUL","USER-3252","3334354079"
"EDITOR","USER-3253","4516157636"
"DR. SUN","USER-3254","8352370733"
"CRREEE","USER-3255","9960187822"
"MAMSELLE HEPZIBAH","USER-3256","0497254746"
"RAZA LONGKNIFE","USER-3257","5918798638"
"ZANE DONOVAN","USER-3258","7963590688"
"AVIUS","USER-3259","8571542233"
"LEONUSLIONUS [INHUM","USER-3260","2060045308"
"PHAE-DOR","USER-3261","0395324940"
"ARIDES","USER-3262","9417528165"
"CENTARIUS","USER-3263","2900122145"
"STALLIOR","USER-3264","0171931108"
"AIREOAEOLUS [INHUMA","USER-3265","9225039724"
"FALCONA [INHUMAN]","USER-3266","6347396496"
"EXITAR","USER-3267","4461122482"
"VEGA ROBIN","USER-3268","5849906496"
"TRAVERS MIKE","USER-3269","5241337898"
"RYKER MAJOR SIMON","USER-3270","9096649428"
"CRIMSON DYNAMO VIII","USER-3271","3609472504"
"KRANG II","USER-3272","4060492249"
"TITANIUM MAN IIIBOR","USER-3273","3037879077"
"RADIOACTIVE MAN IID","USER-3274","9261562720"
"WHIRLWIND IIDAVID C","USER-3275","6223912281"
"BLACK KNIGHT VIPROF","USER-3276","3358228709"
"MELTER IIBRUNO HORG","USER-3277","9732488859"
"GOSAMYR","USER-3278","9821481061"
"ANIMATORDR. FREDRIC","USER-3279","4768001998"
"BIRDBRAIN","USER-3280","5520383661"
"DRAN DAMON","USER-3281","7282155352"
"OMERTA","USER-3282","0931307715"
"PRODIGY","USER-3283","6892823540"
"MICROMAXSCOTT WRIGH","USER-3284","0883313410"
"URSULA","USER-3285","7837279173"
"SHAMROCKMOLLY FITZG","USER-3286","0866617660"
"ROMANOV MICKEY","USER-3287","9463239229"
"HEADLOK","USER-3288","2702587958"
"WINDSHEARCOLIN ASHW","USER-3289","8724307662"
"CLARKE GENERAL JERE","USER-3290","9627566868"
"PATRICK KERRY","USER-3291","9462354956"
"MAJOR MAPLELEAFLOUI","USER-3292","6266165368"
"BREWER AMY","USER-3293","2341317860"
"BYRNE JOHN","USER-3294","0575554405"
"CARTER SHARON II","USER-3295","0331926389"
"MASTER MAN IIALEXAN","USER-3296","5222837019"
"FURY NICK II","USER-3297","8367155560"
"TAKU","USER-3298","7805907391"
"CRIPPLERKARL STRIKL","USER-3299","0658963291"
"BLAKE EMILY","USER-3300","5644592854"
"DAZZLERBURTRAM WORT","USER-3301","3064190570"
"DARK HUNTER","USER-3302","6479974819"
"TAGAK","USER-3303","4215015650"
"GUNTHAR","USER-3304","2784193703"
"SEA WITCHBRIGIT OH","USER-3305","7401557745"
"SPIKE","USER-3306","7995498559"
"MORAN KEVIN","USER-3307","2324371779"
"SLICK","USER-3308","8999404297"
"PAIN","USER-3309","8804299452"
"PERUN","USER-3310","9108291771"
"CRIMSON DYNAMO VDIM","USER-3311","9619764147"
"RAINTREE VIVIAN","USER-3312","1787483467"
"HOLDSWORTH PARKER","USER-3313","1321297872"
"DUNLEAVY GEN. ARLEN","USER-3314","6475572712"
"ORINI","USER-3315","5290177253"
"KAMO THARNN","USER-3316","4000543109"
"GORN","USER-3317","4735604817"
"SATANA","USER-3318","3146751071"
"ROSETTI GABRIEL","USER-3319","9378540839"
"CROW REV. JOSHUA","USER-3320","0206073547"
"SIEGEL DR. AVRAM","USER-3321","7200414867"
"GERHARDT JOSEPH HEI","USER-3322","0465741162"
"SHAITAN AL","USER-3323","7919246918"
"RILEY JACK","USER-3324","5371137063"
"HELLSTROM VICTORIA","USER-3325","8297574483"
"SOULFIREJASON MALDO","USER-3326","7911867296"
"RILEY MARIEL","USER-3327","7581614895"
"RILEY KIM","USER-3328","7839407205"
"MIRAGE IIIMARGE","USER-3329","0797023481"
"BECKMAN CHARLES","USER-3330","2501427993"
"BECKMAN JOSEPH","USER-3331","7678228537"
"BECKMAN SARAH","USER-3332","6896691552"
"BECKMAN LISA","USER-3333","4875641285"
"ARMAZIEL","USER-3334","0037895019"
"PORTER KIM","USER-3335","0428073169"
"SAMMAEL","USER-3336","8026136782"
"PEACEMONGER","USER-3337","5783011325"
"REPLICUS","USER-3338","6618856220"
"EXPEDITERJOHN WRAIT","USER-3339","2075126334"
"DAVIS PRINCIPAL","USER-3340","0610543037"
"MAXXAM","USER-3341","5293792585"
"POWDERKEG II","USER-3342","1496563772"
"X-RAY II","USER-3343","3905388101"
"OKOYE","USER-3344","8005475743"
"ZURI","USER-3345","9587694136"
"MALICE VNAKIA","USER-3346","9721412970"
"TEUTONIC KNIGHTFRAN","USER-3347","1545230724"
"MONTGOMERY SIR BERN","USER-3348","1289586674"
"BROTHERS GRIMM","USER-3349","4147846113"
"STALIN JOSEF","USER-3350","8760231814"
"IRON CROSSHELMUT GR","USER-3351","0715567745"
"LADY LOTUS","USER-3352","9954870763"
"HUMAN TOPDAVEY MITC","USER-3353","5851655241"
"GOLDEN GIRLGWENNY L","USER-3354","5002525188"
"NOMAD IIEDWARD FERB","USER-3355","3804677067"
"WILMOTT DR. KEITH","USER-3356","1739783998"
"WHITE JONATHAN","USER-3357","0662089517"
"COLLINS NICK","USER-3358","0385876540"
"MECHADOOM","USER-3359","3720111744"
"COLDBLOOD","USER-3360","3018219464"
"COLLINS TRACY","USER-3361","3310253260"
"HANSEN BILLY","USER-3362","9844620656"
"RYKER HARLAN","USER-3363","5945623408"
"DWORMAN JIM","USER-3364","1278681727"
"ANSWER","USER-3365","9754382461"
"MAXIMOFF DJANGO","USER-3366","9267796411"
"CHTHON","USER-3367","0190303314"
"OTHER","USER-3368","4681196662"
"TABOO","USER-3369","7644762981"
"MR. DOLLNATHAN DOLL","USER-3370","8289672505"
"SCRIER IIS. CRIER","USER-3371","2771084644"
"CAMPBELL MEREDITH","USER-3372","6368240497"
"GROVEL","USER-3373","5240440623"
"NANNY","USER-3374","9539282402"
"LANDSCAPEBRETT","USER-3375","9477738914"
"MEANY","USER-3376","5058588353"
"SPAT","USER-3377","1259115316"
"EENY","USER-3378","5150092698"
"MAGGOTTJAPHETH","USER-3379","3083357762"
"DE LA JOYA SISTER M","USER-3380","1407574334"
"ALVAREZ CARLY","USER-3381","1867346479"
"HARRAS BOB","USER-3382","5285961999"
"JEROME JASON","USER-3383","9051740056"
"TESS-ONE","USER-3384","6834018192"
"MCBRIDE MARTHA","USER-3385","2670587605"
"KNIGHTMALCOLM KNIGH","USER-3386","9286068734"
"FOGGTHOMAS FOGG","USER-3387","6733813613"
"KNIGHT LEO","USER-3388","6314198281"
"PLAGUE","USER-3389","0155932831"
"PRISM","USER-3390","3981101992"
"APE","USER-3391","8658041791"
"BEAUTIFUL DREAMER","USER-3392","4221547957"
"ERG","USER-3393","7330988392"
"TARBABY","USER-3394","1026547736"
"BAILEY SARA GREY","USER-3395","8690354588"
"KALADAR [SHIAR]","USER-3396","3232818061"
"ZOOG [KYMELLIAN]","USER-3397","4380042157"
"BLOODWING [SHIAR]","USER-3398","4898191892"
"ENCHANTER","USER-3399","0440384592"
"MAHA YOGI","USER-3400","4391167266"
"COPPERSMITH ALFRED","USER-3401","6915702792"
"FORCECLAYTON WILSON","USER-3402","0795535560"
"BUSH GEORGE","USER-3403","8578635902"
"POLESTAR","USER-3404","2422459454"
"THOMAS DR. STAN","USER-3405","4272663245"
"THOMAS IDA","USER-3406","2768058351"
"MURMUR","USER-3407","4381222346"
"EDGERTON GAYLE","USER-3408","8238133232"
"VINCENTE","USER-3409","7277563891"
"THOMAS KIM HO TWAE","USER-3410","5717312861"
"BULWARK","USER-3411","9361093113"
"MISTYVINCENTE","USER-3412","7808540669"
"DEVERAUX INSPECTOR ","USER-3413","0847805446"
"SOLARR","USER-3414","2426363681"
"ATOM SMASHER","USER-3415","7521763696"
"DR. HYDRO","USER-3416","0652912803"
"LORVEX","USER-3417","4090017007"
"HAMIR","USER-3418","9584006831"
"MCCOURT ALLISON","USER-3419","8597006273"
"VIRAGO","USER-3420","0973048746"
"ROSENBERG ANNIE","USER-3421","9298488678"
"STALYENKO COL. YURI","USER-3422","3890981086"
"WOZDEWOZ","USER-3423","2881897926"
"JARZINHO COL. EDSON","USER-3424","6352070826"
"CARTHUS","USER-3425","7092797505"
"ARCHAEOPTERYXTONAJA","USER-3426","7372406702"
"KALIKYA [INHUMAN]","USER-3427","2631493299"
"NAHREES [INHUMAN]","USER-3428","7641603631"
"NEIFI [INHUMAN]","USER-3429","0488381063"
"DINU","USER-3430","3682096352"
"TOIREXEL TOIVEN","USER-3431","4740448081"
"NECROMANCERDR. STEP","USER-3432","9146703300"
"RED GUARDIAN IIALEX","USER-3433","8651040599"
"CYANIDE JANE","USER-3434","4368498457"
"OXTON PROFESSOR HEN","USER-3435","4518528740"
"AENTAROS","USER-3436","5389012193"
"KEY","USER-3437","9614351397"
"SHIRE DR. RANDALL","USER-3438","2397097156"
"MALAN Sometimes spel","USER-3439","2414837763"
"WALL","USER-3440","2026791336"
"SEMIJAN","USER-3441","0642252498"
"KRIVEN","USER-3442","5593541644"
"BERGER PROF.","USER-3443","8783131980"
"PRINCESS SANDELLA","USER-3444","0760081856"
"DURAN CONAL","USER-3445","2437653152"
"LOCKLIN BEN","USER-3446","6372481372"
"BEDLAMJESSE AARONSO","USER-3447","4194171571"
"HAMMERLEROY JACKSON","USER-3448","0480132196"
"ANVILJOHNNY ANVIL","USER-3449","3048564604"
"CORSI TOM","USER-3450","1609673806"
"HORUS [EGYPTIAN GOD]","USER-3451","5596814375"
"ERISHKIGEL","USER-3452","8265001047"
"MUNIN","USER-3453","3586289126"
"FLAME II","USER-3454","9808796037"
"HUGIN","USER-3455","5424430961"
"MADDICKS PROFESSOR ","USER-3456","4374698845"
"ARKO","USER-3457","3990789298"
"BUSHMASTERJOHN MCIV","USER-3458","5475967761"
"TILDA","USER-3459","2334978592"
"BRANDT ELLEN","USER-3460","5512740658"
"MR. TERMINEUSAMODEU","USER-3461","8815891429"
"BURKE JACK","USER-3462","2589146423"
"BURKE GWYNETH","USER-3463","8945287668"
"LOPEZ ANGELA","USER-3464","4829537824"
"BURKE JOB","USER-3465","9127712000"
"FILLMORE SHERIFF DO","USER-3466","9447859441"
"MEPHISITOID","USER-3467","9145967913"
"TKYLL ALABAR","USER-3468","6838025831"
"TERRIGENE","USER-3469","7876494943"
"PAVANE II","USER-3470","7819106472"
"BRAWLER","USER-3471","1045103174"
"AMPERE","USER-3472","1074429650"
"PROCTOR","USER-3473","1682254999"
"WRECKER II","USER-3474","1321328926"
"STEGRON","USER-3475","7763951162"
"DORCAS LEMUEL DR.","USER-3476","1437716185"
"MINT JULEP","USER-3477","0805077088"
"ABRAXAS","USER-3478","4528166462"
"RATTACK","USER-3479","3374903894"
"FROST CARMILLA","USER-3480","0573163473"
"MSHULLA","USER-3481","2680361530"
"OLD SKULL","USER-3482","5663341331"
"GROK","USER-3483","6254868727"
"KILLRAVENJONATHAN R","USER-3484","9281623292"
"SABRE","USER-3485","1530572458"
"HIGH OVERLORD","USER-3486","4573340809"
"SKAR","USER-3487","4866244364"
"VIGILANTPSTUN-RAGE","USER-3488","9257202242"
"FOROPULIST","USER-3489","2799689991"
"VOLCANA ASH","USER-3490","4399621782"
"EVE 3031","USER-3491","8210564612"
"ADAM 3031","USER-3492","3337327013"
"ATALON","USER-3493","0268339258"
"WARLORD","USER-3494","9952671589"
"MASTER FOUR","USER-3495","3203121058"
"SACRIFICER","USER-3496","5739060570"
"MELONIE","USER-3497","0911729630"
"KASEMA","USER-3498","0821134444"
"KATHAR","USER-3499","5109948973"
"SLEDGE","USER-3500","8245063420"
"ALEGRIA RICHIE","USER-3501","6183520423"
"SCHUYLER DR. REBECC","USER-3502","2240198550"
"GRYPHONCOMMANDER EK","USER-3503","8488685430"
"BURKE RICKY","USER-3504","0800822929"
"REIGNFIRE","USER-3505","1845432235"
"SANDERS DET. NAPOLE","USER-3506","7911606684"
"BANTOCK LT. OLIVER","USER-3507","4709196968"
"BENTON TERRY","USER-3508","6230516568"
"JONES WALTER","USER-3509","7718713922"
"BLACKSHEAR JONAS","USER-3510","1916807700"
"THORPE GORDON","USER-3511","2485740634"
"DEWITT LUCIUS","USER-3512","9665339093"
"BRIGGS AGENT","USER-3513","1009271148"
"HOLLISTER SHERIFF","USER-3514","3064501235"
"SNAKESKIN II","USER-3515","5661692963"
"ROUSSEAU ETIENNE","USER-3516","1487193353"
"CHANDRA DR.","USER-3517","4915014647"
"JOSHUA DR. SEGISMUN","USER-3518","0644805057"
"SHORT CIRCUITHENRY ","USER-3519","8387825640"
"LOCUS","USER-3520","9453612694"
"DE LA SALLE BEATRIC","USER-3521","3366051830"
"WENDIGO IIGEORGES B","USER-3522","6620632063"
"LELAND HARRY","USER-3523","2972479311"
"ARAKI [SHIAR]","USER-3524","1419705998"
"MAELEN","USER-3525","0017730974"
"EMPRESS RKILL [SKRU","USER-3526","3649652804"
"EARTHQUAKE","USER-3527","6832523587"
